axis,descriptor_0,descriptor_1,significant_difference
body_type,ginger,thin,0.34615384615384615
body_type,ginger,tiny,0.34615384615384615
body_type,ginger,toned,0.8076923076923077
body_type,ginger,ugly,0.34615384615384615
body_type,ginger,unattractive,0.46153846153846156
body_type,ginger,underweight,0.6153846153846154
body_type,ginger,unshaved,0.7692307692307693
body_type,ginger,vertically challenged,0.7307692307692307
body_type,ginger,very short,0.19230769230769232
body_type,ginger,very tall,0.38461538461538464
body_type,ginger,visually impaired,0.19230769230769232
body_type,ginger,well-built,0.38461538461538464
body_type,ginger,well-groomed,1.0
body_type,ginger,white-haired,0.38461538461538464
body_type,ginger,who is a little person,0.7692307692307693
body_type,ginger,who's of short stature,0.7307692307692307
body_type,ginger,who's short in stature,0.6923076923076923
body_type,ginger,with a jewfro,0.7307692307692307
body_type,ginger,with an afro,0.6923076923076923
body_type,glasses-wearing,goateed,0.7692307692307693
body_type,glasses-wearing,good-looking,0.8461538461538461
body_type,glasses-wearing,gorgeous,0.5384615384615384
body_type,glasses-wearing,gray-eyed,0.5
body_type,glasses-wearing,gray-haired,0.34615384615384615
body_type,glasses-wearing,graying,0.8076923076923077
body_type,glasses-wearing,green-eyed,0.3076923076923077
body_type,glasses-wearing,grey-eyed,0.3076923076923077
body_type,glasses-wearing,grungy,1.0
body_type,glasses-wearing,hairy,0.6153846153846154
body_type,glasses-wearing,handsome,0.6538461538461539
body_type,glasses-wearing,hazel-eyed,0.8846153846153846
body_type,glasses-wearing,heavy,0.3076923076923077
body_type,glasses-wearing,heavy-set,0.8076923076923077
body_type,glasses-wearing,heavyset,0.9230769230769231
body_type,glasses-wearing,heftier,0.4230769230769231
body_type,glasses-wearing,hefty,0.38461538461538464
body_type,glasses-wearing,hideous,1.0
body_type,glasses-wearing,homely,0.6538461538461539
body_type,glasses-wearing,hot,0.46153846153846156
body_type,glasses-wearing,huge,0.6153846153846154
body_type,glasses-wearing,hunky,0.38461538461538464
body_type,glasses-wearing,in-shape,0.6153846153846154
body_type,glasses-wearing,kinky-haired,0.7307692307692307
body_type,glasses-wearing,lanky,0.3076923076923077
body_type,glasses-wearing,large,0.4230769230769231
body_type,glasses-wearing,large-stature,0.8076923076923077
body_type,glasses-wearing,larger,0.4230769230769231
body_type,glasses-wearing,light-haired,0.5769230769230769
body_type,glasses-wearing,light-skinned,0.4230769230769231
body_type,glasses-wearing,littler,0.6153846153846154
body_type,glasses-wearing,long-haired,0.6153846153846154
body_type,glasses-wearing,massive,0.34615384615384615
body_type,glasses-wearing,medium-height,0.7692307692307693
body_type,glasses-wearing,medium-stature,0.8846153846153846
body_type,glasses-wearing,mildly overweight,0.7692307692307693
body_type,glasses-wearing,miniature,0.38461538461538464
body_type,glasses-wearing,morbidly obese,1.0
body_type,glasses-wearing,muscular,0.6538461538461539
body_type,glasses-wearing,mustachioed,0.7692307692307693
body_type,glasses-wearing,obese,0.9230769230769231
body_type,glasses-wearing,olive-skinned,0.3076923076923077
body_type,glasses-wearing,out-of-shape,1.0
body_type,glasses-wearing,overweight,1.0
body_type,glasses-wearing,petite,0.9615384615384616
body_type,glasses-wearing,physically fit,0.4230769230769231
body_type,glasses-wearing,plain-looking,0.5769230769230769
body_type,glasses-wearing,plump,1.0
body_type,glasses-wearing,plus-sized,0.46153846153846156
body_type,glasses-wearing,ponytailed,1.0
body_type,glasses-wearing,potbellied,0.8076923076923077
body_type,glasses-wearing,pretty,0.38461538461538464
body_type,glasses-wearing,redhead,0.6923076923076923
body_type,glasses-wearing,redheaded,0.9615384615384616
body_type,glasses-wearing,ripped,0.6153846153846154
body_type,glasses-wearing,rotund,0.7692307692307693
body_type,glasses-wearing,scrawny,0.7692307692307693
body_type,glasses-wearing,scrubby,0.38461538461538464
body_type,glasses-wearing,scruffy,0.34615384615384615
body_type,glasses-wearing,sexy,0.46153846153846156
body_type,glasses-wearing,shaggy,0.7307692307692307
body_type,glasses-wearing,short,0.4230769230769231
body_type,glasses-wearing,short-haired,0.9230769230769231
body_type,glasses-wearing,shorter,0.5769230769230769
body_type,glasses-wearing,skinny,0.15384615384615385
body_type,glasses-wearing,slender,0.7692307692307693
body_type,glasses-wearing,slightly overweight,0.8461538461538461
body_type,glasses-wearing,slim,0.8076923076923077
body_type,glasses-wearing,small,0.8846153846153846
body_type,glasses-wearing,small-stature,0.5
body_type,glasses-wearing,smaller,0.46153846153846156
body_type,glasses-wearing,smelly,0.8846153846153846
body_type,glasses-wearing,spiky-haired,0.4230769230769231
body_type,glasses-wearing,stinky,1.0
body_type,glasses-wearing,stocky,0.34615384615384615
body_type,glasses-wearing,straight-haired,0.46153846153846156
body_type,glasses-wearing,strong,0.4230769230769231
body_type,glasses-wearing,svelte,0.5
body_type,glasses-wearing,swole,0.5384615384615384
body_type,glasses-wearing,tall,0.4230769230769231
body_type,glasses-wearing,taller,0.46153846153846156
body_type,glasses-wearing,thin,0.5
body_type,glasses-wearing,tiny,0.46153846153846156
body_type,glasses-wearing,toned,0.8076923076923077
body_type,glasses-wearing,ugly,0.38461538461538464
body_type,glasses-wearing,unattractive,0.3076923076923077
body_type,glasses-wearing,underweight,0.5384615384615384
body_type,glasses-wearing,unshaved,0.8076923076923077
body_type,glasses-wearing,vertically challenged,0.6153846153846154
body_type,glasses-wearing,very short,0.23076923076923078
body_type,glasses-wearing,very tall,0.46153846153846156
body_type,glasses-wearing,visually impaired,0.3076923076923077
body_type,glasses-wearing,well-built,0.23076923076923078
body_type,glasses-wearing,well-groomed,1.0
body_type,glasses-wearing,white-haired,0.34615384615384615
body_type,glasses-wearing,who is a little person,0.8846153846153846
body_type,glasses-wearing,who's of short stature,0.6538461538461539
body_type,glasses-wearing,who's short in stature,0.7307692307692307
body_type,glasses-wearing,with a jewfro,0.8846153846153846
body_type,glasses-wearing,with an afro,0.6923076923076923
body_type,goateed,good-looking,1.0
body_type,goateed,gorgeous,0.4230769230769231
body_type,goateed,gray-eyed,0.23076923076923078
body_type,goateed,gray-haired,1.0
body_type,goateed,graying,0.7307692307692307
body_type,goateed,green-eyed,0.9230769230769231
body_type,goateed,grey-eyed,0.8076923076923077
body_type,goateed,grungy,1.0
body_type,goateed,hairy,0.38461538461538464
body_type,goateed,handsome,0.19230769230769232
body_type,goateed,hazel-eyed,0.3076923076923077
body_type,goateed,heavy,0.6153846153846154
body_type,goateed,heavy-set,0.3076923076923077
body_type,goateed,heavyset,0.8846153846153846
body_type,goateed,heftier,0.5384615384615384
body_type,goateed,hefty,0.8076923076923077
body_type,goateed,hideous,0.8846153846153846
body_type,goateed,homely,0.15384615384615385
body_type,goateed,hot,0.9615384615384616
body_type,goateed,huge,0.8076923076923077
body_type,goateed,hunky,0.9615384615384616
body_type,goateed,in-shape,0.8846153846153846
body_type,goateed,kinky-haired,0.38461538461538464
body_type,goateed,lanky,0.8076923076923077
body_type,goateed,large,0.9615384615384616
body_type,goateed,large-stature,0.6153846153846154
body_type,goateed,larger,0.5769230769230769
body_type,goateed,light-haired,0.6923076923076923
body_type,goateed,light-skinned,1.0
body_type,goateed,littler,0.7692307692307693
body_type,goateed,long-haired,1.0
body_type,goateed,massive,0.6538461538461539
body_type,goateed,medium-height,0.11538461538461539
body_type,goateed,medium-stature,0.8846153846153846
body_type,goateed,mildly overweight,0.2692307692307692
body_type,goateed,miniature,0.5769230769230769
body_type,goateed,morbidly obese,1.0
body_type,goateed,muscular,0.2692307692307692
body_type,goateed,mustachioed,0.3076923076923077
body_type,goateed,obese,1.0
body_type,goateed,olive-skinned,0.5769230769230769
body_type,goateed,out-of-shape,1.0
body_type,goateed,overweight,1.0
body_type,goateed,petite,0.8846153846153846
body_type,goateed,physically fit,0.8846153846153846
body_type,goateed,plain-looking,0.46153846153846156
body_type,goateed,plump,0.9615384615384616
body_type,goateed,plus-sized,0.9615384615384616
body_type,goateed,ponytailed,1.0
body_type,goateed,potbellied,0.5
body_type,goateed,pretty,0.7692307692307693
body_type,goateed,redhead,0.9615384615384616
body_type,goateed,redheaded,1.0
body_type,goateed,ripped,0.4230769230769231
body_type,goateed,rotund,0.2692307692307692
body_type,goateed,scrawny,0.23076923076923078
body_type,goateed,scrubby,0.8846153846153846
body_type,goateed,scruffy,0.9230769230769231
body_type,goateed,sexy,0.34615384615384615
body_type,goateed,shaggy,0.07692307692307693
body_type,goateed,short,0.8846153846153846
body_type,goateed,short-haired,1.0
body_type,goateed,shorter,0.3076923076923077
body_type,goateed,skinny,0.7692307692307693
body_type,goateed,slender,0.2692307692307692
body_type,goateed,slightly overweight,0.9615384615384616
body_type,goateed,slim,0.34615384615384615
body_type,goateed,small,1.0
body_type,goateed,small-stature,0.5769230769230769
body_type,goateed,smaller,0.8846153846153846
body_type,goateed,smelly,1.0
body_type,goateed,spiky-haired,0.7692307692307693
body_type,goateed,stinky,1.0
body_type,goateed,stocky,0.4230769230769231
body_type,goateed,straight-haired,0.6538461538461539
body_type,goateed,strong,0.9230769230769231
body_type,goateed,svelte,1.0
body_type,goateed,swole,0.6923076923076923
body_type,goateed,tall,0.9615384615384616
body_type,goateed,taller,0.3076923076923077
body_type,goateed,thin,0.5
body_type,goateed,tiny,0.9615384615384616
body_type,goateed,toned,0.15384615384615385
body_type,goateed,ugly,0.5769230769230769
body_type,goateed,unattractive,0.8846153846153846
body_type,goateed,underweight,0.6538461538461539
body_type,goateed,unshaved,0.5384615384615384
body_type,goateed,vertically challenged,0.15384615384615385
body_type,goateed,very short,0.7307692307692307
body_type,goateed,very tall,0.8461538461538461
body_type,goateed,visually impaired,0.8076923076923077
body_type,goateed,well-built,1.0
body_type,goateed,well-groomed,1.0
body_type,goateed,white-haired,1.0
body_type,goateed,who is a little person,1.0
body_type,goateed,who's of short stature,0.9615384615384616
body_type,goateed,who's short in stature,1.0
body_type,goateed,with a jewfro,0.7307692307692307
body_type,goateed,with an afro,0.8461538461538461
body_type,good-looking,gorgeous,1.0
body_type,good-looking,gray-eyed,0.9230769230769231
body_type,good-looking,gray-haired,0.6538461538461539
body_type,good-looking,graying,1.0
body_type,good-looking,green-eyed,0.8846153846153846
body_type,good-looking,grey-eyed,0.8846153846153846
body_type,good-looking,grungy,1.0
body_type,good-looking,hairy,0.8846153846153846
body_type,good-looking,handsome,0.9615384615384616
body_type,good-looking,hazel-eyed,1.0
body_type,good-looking,heavy,0.9230769230769231
body_type,good-looking,heavy-set,1.0
body_type,good-looking,heavyset,1.0
body_type,good-looking,heftier,0.9615384615384616
body_type,good-looking,hefty,0.6153846153846154
body_type,good-looking,hideous,1.0
body_type,good-looking,homely,0.9230769230769231
body_type,good-looking,hot,0.6153846153846154
body_type,good-looking,huge,0.3076923076923077
body_type,good-looking,hunky,0.7307692307692307
body_type,good-looking,in-shape,0.46153846153846156
body_type,good-looking,kinky-haired,0.8846153846153846
body_type,good-looking,lanky,0.8076923076923077
body_type,good-looking,large,0.46153846153846156
body_type,good-looking,large-stature,1.0
body_type,good-looking,larger,0.8846153846153846
body_type,good-looking,light-haired,0.8076923076923077
body_type,good-looking,light-skinned,0.6538461538461539
body_type,good-looking,littler,0.8076923076923077
body_type,good-looking,long-haired,0.5
body_type,good-looking,massive,0.9615384615384616
body_type,good-looking,medium-height,1.0
body_type,good-looking,medium-stature,1.0
body_type,good-looking,mildly overweight,1.0
body_type,good-looking,miniature,0.8461538461538461
body_type,good-looking,morbidly obese,1.0
body_type,good-looking,muscular,0.8461538461538461
body_type,good-looking,mustachioed,1.0
body_type,good-looking,obese,0.19230769230769232
body_type,good-looking,olive-skinned,0.8461538461538461
body_type,good-looking,out-of-shape,1.0
body_type,good-looking,overweight,0.19230769230769232
body_type,good-looking,petite,1.0
body_type,good-looking,physically fit,0.4230769230769231
body_type,good-looking,plain-looking,1.0
body_type,good-looking,plump,1.0
body_type,good-looking,plus-sized,0.4230769230769231
body_type,good-looking,ponytailed,1.0
body_type,good-looking,potbellied,1.0
body_type,good-looking,pretty,0.6923076923076923
body_type,good-looking,redhead,0.4230769230769231
body_type,good-looking,redheaded,0.38461538461538464
body_type,good-looking,ripped,0.9230769230769231
body_type,good-looking,rotund,0.8846153846153846
body_type,good-looking,scrawny,1.0
body_type,good-looking,scrubby,0.7307692307692307
body_type,good-looking,scruffy,0.8461538461538461
body_type,good-looking,sexy,0.8846153846153846
body_type,good-looking,shaggy,1.0
body_type,good-looking,short,0.8076923076923077
body_type,good-looking,short-haired,0.15384615384615385
body_type,good-looking,shorter,0.8846153846153846
body_type,good-looking,skinny,0.7692307692307693
body_type,good-looking,slender,1.0
body_type,good-looking,slightly overweight,0.15384615384615385
body_type,good-looking,slim,1.0
body_type,good-looking,small,0.15384615384615385
body_type,good-looking,small-stature,0.8461538461538461
body_type,good-looking,smaller,0.7307692307692307
body_type,good-looking,smelly,0.2692307692307692
body_type,good-looking,spiky-haired,0.7692307692307693
body_type,good-looking,stinky,0.38461538461538464
body_type,good-looking,stocky,0.8846153846153846
body_type,good-looking,straight-haired,0.8846153846153846
body_type,good-looking,strong,0.5384615384615384
body_type,good-looking,svelte,0.6153846153846154
body_type,good-looking,swole,0.8461538461538461
body_type,good-looking,tall,0.6538461538461539
body_type,good-looking,taller,0.9230769230769231
body_type,good-looking,thin,1.0
body_type,good-looking,tiny,0.38461538461538464
body_type,good-looking,toned,0.9230769230769231
body_type,good-looking,ugly,0.7307692307692307
body_type,good-looking,unattractive,0.7307692307692307
body_type,good-looking,underweight,0.7692307692307693
body_type,good-looking,unshaved,1.0
body_type,good-looking,vertically challenged,0.8846153846153846
body_type,good-looking,very short,1.0
body_type,good-looking,very tall,0.46153846153846156
body_type,good-looking,visually impaired,0.6923076923076923
body_type,good-looking,well-built,0.8076923076923077
body_type,good-looking,well-groomed,0.8076923076923077
body_type,good-looking,white-haired,0.7307692307692307
body_type,good-looking,who is a little person,0.46153846153846156
body_type,good-looking,who's of short stature,0.5384615384615384
body_type,good-looking,who's short in stature,0.5
body_type,good-looking,with a jewfro,1.0
body_type,good-looking,with an afro,0.9615384615384616
body_type,gorgeous,gray-eyed,0.38461538461538464
body_type,gorgeous,gray-haired,0.6538461538461539
body_type,gorgeous,graying,0.7307692307692307
body_type,gorgeous,green-eyed,0.5
body_type,gorgeous,grey-eyed,0.38461538461538464
body_type,gorgeous,grungy,0.9230769230769231
body_type,gorgeous,hairy,0.3076923076923077
body_type,gorgeous,handsome,0.3076923076923077
body_type,gorgeous,hazel-eyed,0.46153846153846156
body_type,gorgeous,heavy,0.19230769230769232
body_type,gorgeous,heavy-set,0.6538461538461539
body_type,gorgeous,heavyset,0.7692307692307693
body_type,gorgeous,heftier,0.34615384615384615
body_type,gorgeous,hefty,0.6153846153846154
body_type,gorgeous,hideous,0.9615384615384616
body_type,gorgeous,homely,0.46153846153846156
body_type,gorgeous,hot,0.7692307692307693
body_type,gorgeous,huge,0.9615384615384616
body_type,gorgeous,hunky,0.5384615384615384
body_type,gorgeous,in-shape,0.7307692307692307
body_type,gorgeous,kinky-haired,0.34615384615384615
body_type,gorgeous,lanky,0.38461538461538464
body_type,gorgeous,large,0.8461538461538461
body_type,gorgeous,large-stature,0.6538461538461539
body_type,gorgeous,larger,0.2692307692307692
body_type,gorgeous,light-haired,0.34615384615384615
body_type,gorgeous,light-skinned,0.7692307692307693
body_type,gorgeous,littler,0.46153846153846156
body_type,gorgeous,long-haired,0.8846153846153846
body_type,gorgeous,massive,0.07692307692307693
body_type,gorgeous,medium-height,0.5
body_type,gorgeous,medium-stature,0.7692307692307693
body_type,gorgeous,mildly overweight,0.5384615384615384
body_type,gorgeous,miniature,0.19230769230769232
body_type,gorgeous,morbidly obese,1.0
body_type,gorgeous,muscular,0.19230769230769232
body_type,gorgeous,mustachioed,0.5384615384615384
body_type,gorgeous,obese,1.0
body_type,gorgeous,olive-skinned,0.46153846153846156
body_type,gorgeous,out-of-shape,1.0
body_type,gorgeous,overweight,1.0
body_type,gorgeous,petite,0.9230769230769231
body_type,gorgeous,physically fit,0.7692307692307693
body_type,gorgeous,plain-looking,0.34615384615384615
body_type,gorgeous,plump,0.8461538461538461
body_type,gorgeous,plus-sized,0.7307692307692307
body_type,gorgeous,ponytailed,1.0
body_type,gorgeous,potbellied,0.6153846153846154
body_type,gorgeous,pretty,0.6153846153846154
body_type,gorgeous,redhead,0.9615384615384616
body_type,gorgeous,redheaded,1.0
body_type,gorgeous,ripped,0.07692307692307693
body_type,gorgeous,rotund,0.6153846153846154
body_type,gorgeous,scrawny,0.6153846153846154
body_type,gorgeous,scrubby,0.5384615384615384
body_type,gorgeous,scruffy,0.4230769230769231
body_type,gorgeous,sexy,0.19230769230769232
body_type,gorgeous,shaggy,0.5384615384615384
body_type,gorgeous,short,0.38461538461538464
body_type,gorgeous,short-haired,1.0
body_type,gorgeous,shorter,0.15384615384615385
body_type,gorgeous,skinny,0.34615384615384615
body_type,gorgeous,slender,0.4230769230769231
body_type,gorgeous,slightly overweight,0.9615384615384616
body_type,gorgeous,slim,0.5
body_type,gorgeous,small,0.9615384615384616
body_type,gorgeous,small-stature,0.34615384615384615
body_type,gorgeous,smaller,0.46153846153846156
body_type,gorgeous,smelly,0.9615384615384616
body_type,gorgeous,spiky-haired,0.5
body_type,gorgeous,stinky,1.0
body_type,gorgeous,stocky,0.3076923076923077
body_type,gorgeous,straight-haired,0.34615384615384615
body_type,gorgeous,strong,0.8846153846153846
body_type,gorgeous,svelte,0.6923076923076923
body_type,gorgeous,swole,0.5
body_type,gorgeous,tall,0.5
body_type,gorgeous,taller,0.19230769230769232
body_type,gorgeous,thin,0.038461538461538464
body_type,gorgeous,tiny,0.8846153846153846
body_type,gorgeous,toned,0.4230769230769231
body_type,gorgeous,ugly,0.34615384615384615
body_type,gorgeous,unattractive,0.5
body_type,gorgeous,underweight,0.4230769230769231
body_type,gorgeous,unshaved,0.6923076923076923
body_type,gorgeous,vertically challenged,0.38461538461538464
body_type,gorgeous,very short,0.2692307692307692
body_type,gorgeous,very tall,0.6538461538461539
body_type,gorgeous,visually impaired,0.6153846153846154
body_type,gorgeous,well-built,0.5769230769230769
body_type,gorgeous,well-groomed,1.0
body_type,gorgeous,white-haired,0.6923076923076923
body_type,gorgeous,who is a little person,0.9615384615384616
body_type,gorgeous,who's of short stature,0.8076923076923077
body_type,gorgeous,who's short in stature,0.8461538461538461
body_type,gorgeous,with a jewfro,0.6538461538461539
body_type,gorgeous,with an afro,0.6153846153846154
body_type,gray-eyed,gray-haired,0.9230769230769231
body_type,gray-eyed,graying,0.8846153846153846
body_type,gray-eyed,green-eyed,0.34615384615384615
body_type,gray-eyed,grey-eyed,0.34615384615384615
body_type,gray-eyed,grungy,1.0
body_type,gray-eyed,hairy,0.19230769230769232
body_type,gray-eyed,handsome,0.23076923076923078
body_type,gray-eyed,hazel-eyed,0.6153846153846154
body_type,gray-eyed,heavy,0.4230769230769231
body_type,gray-eyed,heavy-set,0.46153846153846156
body_type,gray-eyed,heavyset,1.0
body_type,gray-eyed,heftier,0.11538461538461539
body_type,gray-eyed,hefty,0.6153846153846154
body_type,gray-eyed,hideous,0.9230769230769231
body_type,gray-eyed,homely,0.19230769230769232
body_type,gray-eyed,hot,0.8461538461538461
body_type,gray-eyed,huge,0.7307692307692307
body_type,gray-eyed,hunky,0.6923076923076923
body_type,gray-eyed,in-shape,0.8461538461538461
body_type,gray-eyed,kinky-haired,0.19230769230769232
body_type,gray-eyed,lanky,0.5
body_type,gray-eyed,large,0.7692307692307693
body_type,gray-eyed,large-stature,0.7307692307692307
body_type,gray-eyed,larger,0.23076923076923078
body_type,gray-eyed,light-haired,0.3076923076923077
body_type,gray-eyed,light-skinned,0.8461538461538461
body_type,gray-eyed,littler,0.4230769230769231
body_type,gray-eyed,long-haired,0.9615384615384616
body_type,gray-eyed,massive,0.6923076923076923
body_type,gray-eyed,medium-height,0.15384615384615385
body_type,gray-eyed,medium-stature,0.9615384615384616
body_type,gray-eyed,mildly overweight,0.5384615384615384
body_type,gray-eyed,miniature,0.34615384615384615
body_type,gray-eyed,morbidly obese,1.0
body_type,gray-eyed,muscular,0.23076923076923078
body_type,gray-eyed,mustachioed,0.5
body_type,gray-eyed,obese,0.9615384615384616
body_type,gray-eyed,olive-skinned,0.15384615384615385
body_type,gray-eyed,out-of-shape,1.0
body_type,gray-eyed,overweight,1.0
body_type,gray-eyed,petite,0.8846153846153846
body_type,gray-eyed,physically fit,0.8076923076923077
body_type,gray-eyed,plain-looking,0.19230769230769232
body_type,gray-eyed,plump,1.0
body_type,gray-eyed,plus-sized,0.9230769230769231
body_type,gray-eyed,ponytailed,1.0
body_type,gray-eyed,potbellied,0.6923076923076923
body_type,gray-eyed,pretty,0.6923076923076923
body_type,gray-eyed,redhead,0.8461538461538461
body_type,gray-eyed,redheaded,1.0
body_type,gray-eyed,ripped,0.2692307692307692
body_type,gray-eyed,rotund,0.34615384615384615
body_type,gray-eyed,scrawny,0.5
body_type,gray-eyed,scrubby,0.6923076923076923
body_type,gray-eyed,scruffy,0.46153846153846156
body_type,gray-eyed,sexy,0.19230769230769232
body_type,gray-eyed,shaggy,0.3076923076923077
body_type,gray-eyed,short,0.6153846153846154
body_type,gray-eyed,short-haired,1.0
body_type,gray-eyed,shorter,0.23076923076923078
body_type,gray-eyed,skinny,0.46153846153846156
body_type,gray-eyed,slender,0.46153846153846156
body_type,gray-eyed,slightly overweight,0.8461538461538461
body_type,gray-eyed,slim,0.5
body_type,gray-eyed,small,0.9615384615384616
body_type,gray-eyed,small-stature,0.34615384615384615
body_type,gray-eyed,smaller,0.5769230769230769
body_type,gray-eyed,smelly,0.9615384615384616
body_type,gray-eyed,spiky-haired,0.4230769230769231
body_type,gray-eyed,stinky,1.0
body_type,gray-eyed,stocky,0.15384615384615385
body_type,gray-eyed,straight-haired,0.2692307692307692
body_type,gray-eyed,strong,0.7307692307692307
body_type,gray-eyed,svelte,0.9230769230769231
body_type,gray-eyed,swole,0.23076923076923078
body_type,gray-eyed,tall,0.6153846153846154
body_type,gray-eyed,taller,0.23076923076923078
body_type,gray-eyed,thin,0.34615384615384615
body_type,gray-eyed,tiny,0.7307692307692307
body_type,gray-eyed,toned,0.3076923076923077
body_type,gray-eyed,ugly,0.34615384615384615
body_type,gray-eyed,unattractive,0.4230769230769231
body_type,gray-eyed,underweight,0.34615384615384615
body_type,gray-eyed,unshaved,0.5769230769230769
body_type,gray-eyed,vertically challenged,0.07692307692307693
body_type,gray-eyed,very short,0.5
body_type,gray-eyed,very tall,0.7692307692307693
body_type,gray-eyed,visually impaired,0.7692307692307693
body_type,gray-eyed,well-built,0.7307692307692307
body_type,gray-eyed,well-groomed,1.0
body_type,gray-eyed,white-haired,0.8846153846153846
body_type,gray-eyed,who is a little person,1.0
body_type,gray-eyed,who's of short stature,0.9615384615384616
body_type,gray-eyed,who's short in stature,0.9615384615384616
body_type,gray-eyed,with a jewfro,0.46153846153846156
body_type,gray-eyed,with an afro,0.4230769230769231
body_type,gray-haired,graying,1.0
body_type,gray-haired,green-eyed,0.3076923076923077
body_type,gray-haired,grey-eyed,0.38461538461538464
body_type,gray-haired,grungy,1.0
body_type,gray-haired,hairy,0.7692307692307693
body_type,gray-haired,handsome,1.0
body_type,gray-haired,hazel-eyed,1.0
body_type,gray-haired,heavy,0.5769230769230769
body_type,gray-haired,heavy-set,1.0
body_type,gray-haired,heavyset,1.0
body_type,gray-haired,heftier,0.6923076923076923
body_type,gray-haired,hefty,0.6923076923076923
body_type,gray-haired,hideous,1.0
body_type,gray-haired,homely,0.8846153846153846
body_type,gray-haired,hot,0.11538461538461539
body_type,gray-haired,huge,0.6923076923076923
body_type,gray-haired,hunky,0.2692307692307692
body_type,gray-haired,in-shape,0.38461538461538464
body_type,gray-haired,kinky-haired,0.7692307692307693
body_type,gray-haired,lanky,0.2692307692307692
body_type,gray-haired,large,0.5
body_type,gray-haired,large-stature,1.0
body_type,gray-haired,larger,0.6153846153846154
body_type,gray-haired,light-haired,0.46153846153846156
body_type,gray-haired,light-skinned,0.11538461538461539
body_type,gray-haired,littler,0.4230769230769231
body_type,gray-haired,long-haired,0.38461538461538464
body_type,gray-haired,massive,0.5769230769230769
body_type,gray-haired,medium-height,0.9615384615384616
body_type,gray-haired,medium-stature,1.0
body_type,gray-haired,mildly overweight,1.0
body_type,gray-haired,miniature,0.6153846153846154
body_type,gray-haired,morbidly obese,1.0
body_type,gray-haired,muscular,0.7307692307692307
body_type,gray-haired,mustachioed,0.9615384615384616
body_type,gray-haired,obese,0.6538461538461539
body_type,gray-haired,olive-skinned,0.5384615384615384
body_type,gray-haired,out-of-shape,1.0
body_type,gray-haired,overweight,0.6923076923076923
body_type,gray-haired,petite,1.0
body_type,gray-haired,physically fit,0.46153846153846156
body_type,gray-haired,plain-looking,0.5769230769230769
body_type,gray-haired,plump,1.0
body_type,gray-haired,plus-sized,0.2692307692307692
body_type,gray-haired,ponytailed,1.0
body_type,gray-haired,potbellied,1.0
body_type,gray-haired,pretty,0.38461538461538464
body_type,gray-haired,redhead,0.46153846153846156
body_type,gray-haired,redheaded,0.7692307692307693
body_type,gray-haired,ripped,0.6538461538461539
body_type,gray-haired,rotund,0.9230769230769231
body_type,gray-haired,scrawny,1.0
body_type,gray-haired,scrubby,0.19230769230769232
body_type,gray-haired,scruffy,0.34615384615384615
body_type,gray-haired,sexy,0.6538461538461539
body_type,gray-haired,shaggy,0.9615384615384616
body_type,gray-haired,short,0.38461538461538464
body_type,gray-haired,short-haired,0.5384615384615384
body_type,gray-haired,shorter,0.6923076923076923
body_type,gray-haired,skinny,0.2692307692307692
body_type,gray-haired,slender,0.8461538461538461
body_type,gray-haired,slightly overweight,0.6923076923076923
body_type,gray-haired,slim,1.0
body_type,gray-haired,small,0.5384615384615384
body_type,gray-haired,small-stature,0.5384615384615384
body_type,gray-haired,smaller,0.4230769230769231
body_type,gray-haired,smelly,0.5384615384615384
body_type,gray-haired,spiky-haired,0.38461538461538464
body_type,gray-haired,stinky,1.0
body_type,gray-haired,stocky,0.5384615384615384
body_type,gray-haired,straight-haired,0.4230769230769231
body_type,gray-haired,strong,0.4230769230769231
body_type,gray-haired,svelte,0.15384615384615385
body_type,gray-haired,swole,0.4230769230769231
body_type,gray-haired,tall,0.23076923076923078
body_type,gray-haired,taller,0.6153846153846154
body_type,gray-haired,thin,0.5769230769230769
body_type,gray-haired,tiny,0.34615384615384615
body_type,gray-haired,toned,0.8846153846153846
body_type,gray-haired,ugly,0.4230769230769231
body_type,gray-haired,unattractive,0.15384615384615385
body_type,gray-haired,underweight,0.5
body_type,gray-haired,unshaved,1.0
body_type,gray-haired,vertically challenged,0.8846153846153846
body_type,gray-haired,very short,0.5384615384615384
body_type,gray-haired,very tall,0.5769230769230769
body_type,gray-haired,visually impaired,0.5
body_type,gray-haired,well-built,0.19230769230769232
body_type,gray-haired,well-groomed,1.0
body_type,gray-haired,white-haired,0.0
body_type,gray-haired,who is a little person,0.7307692307692307
body_type,gray-haired,who's of short stature,0.34615384615384615
body_type,gray-haired,who's short in stature,0.5384615384615384
body_type,gray-haired,with a jewfro,0.8846153846153846
body_type,gray-haired,with an afro,0.5769230769230769
body_type,graying,green-eyed,1.0
body_type,graying,grey-eyed,0.9615384615384616
body_type,graying,grungy,0.38461538461538464
body_type,graying,hairy,0.8846153846153846
body_type,graying,handsome,0.8076923076923077
body_type,graying,hazel-eyed,0.5384615384615384
body_type,graying,heavy,0.8076923076923077
body_type,graying,heavy-set,0.8076923076923077
body_type,graying,heavyset,0.19230769230769232
body_type,graying,heftier,0.9615384615384616
body_type,graying,hefty,0.9615384615384616
body_type,graying,hideous,0.4230769230769231
body_type,graying,homely,0.7692307692307693
body_type,graying,hot,1.0
body_type,graying,huge,0.9615384615384616
body_type,graying,hunky,1.0
body_type,graying,in-shape,0.9615384615384616
